index,log_messages,log_level,label,lemmas,pos,tag,dep,alpha,stop
8561,rollback step,info,1.0,rollback step,NOUN NOUN,NN NN,compound ROOT,2,0
8562,rollback step,info,1.0,rollback step,NOUN NOUN,NN NN,compound ROOT,2,0
8563,rollback step,info,1.0,rollback step,NOUN NOUN,NN NN,compound ROOT,2,0
8570,worker step,info,1.0,worker step,NOUN NOUN,NN NN,compound ROOT,2,0
8574,acquire lock,info,1.0,acquire lock,NOUN NOUN,NN NN,compound ROOT,2,0
8575,release lock,info,1.0,release lock,NOUN NOUN,NN NN,compound ROOT,2,0
8576,phase start,info,1.0,phase start,NOUN NOUN,NN NN,compound ROOT,2,0
8584,finish restart1,info,1.0,finish restart1,NOUN NOUN,NN NN,compound ROOT,1,0
8586,finish restart2,info,1.0,finish restart2,NOUN NOUN,NN NN,compound ROOT,1,0
8634,snapshot copy,info,1.0,snapshot copy,NOUN NOUN,NN NN,compound ROOT,2,0
8686,running test,info,1.0,running test,NOUN NOUN,NN NN,compound ROOT,2,0
8694,region info,info,1.0,region info,NOUN NOUN,NN NN,compound ROOT,2,0
8752,number threads,info,1.0,number thread,NOUN NOUN,NN NNS,compound ROOT,2,0
9060,gcloud emulator,info,1.0,gcloud emulator,NOUN NOUN,NN NN,compound ROOT,2,0
9088,closing streamsortoperator,info,1.0,closing streamsortoperator,NOUN NOUN,NN NN,compound ROOT,2,0
9092,closing sortoperator,info,1.0,closing sortoperator,NOUN NOUN,NN NN,compound ROOT,2,0
9149,processing task,info,1.0,processing task,NOUN NOUN,NN NN,compound ROOT,2,0
9159,accessing url,info,1.0,accessing url,NOUN NOUN,NN NN,compound ROOT,2,0
9452,closing components,info,1.0,closing component,NOUN NOUN,NN NNS,compound ROOT,2,0
9597,job running,info,1.0,job running,NOUN NOUN,NN NN,compound ROOT,2,0
9607,flink configuration,info,1.0,flink configuration,NOUN NOUN,NN NN,compound ROOT,2,0
9664,framework info,info,1.0,framework info,NOUN NOUN,NN NN,compound ROOT,2,0
9696,snapshot counter,info,1.0,snapshot counter,NOUN NOUN,NN NN,compound ROOT,2,0
9706,closing source,info,1.0,closing source,NOUN NOUN,NN NN,compound ROOT,2,0
9778,closing producer,info,1.0,closing producer,NOUN NOUN,NN NN,compound ROOT,2,0
9851,bootstrap reconciliation,info,1.0,bootstrap reconciliation,NOUN NOUN,NN NN,compound ROOT,2,0
9854,recovery reconciliation,info,1.0,recovery reconciliation,NOUN NOUN,NN NN,compound ROOT,2,0
10033,stdout end,info,1.0,stdout end,NOUN NOUN,NN NN,compound ROOT,2,0
10256,deployment kafka,info,1.0,deployment kafka,NOUN NOUN,NN NN,compound ROOT,2,0
10462,kafka rebalance,info,1.0,kafka rebalance,NOUN NOUN,NN NN,compound ROOT,2,0
10465,user tasks,info,1.0,user task,NOUN NOUN,NN NNS,compound ROOT,2,0
10745,starting connector,info,1.0,starting connector,NOUN NOUN,NN NN,compound ROOT,2,0
10746,running task,info,1.0,running task,NOUN NOUN,NN NN,compound ROOT,2,0
10881,zookeeper properties,info,1.0,zookeeper property,NOUN NOUN,NN NNS,compound ROOT,2,0
10905,kafka properties,info,1.0,kafka property,NOUN NOUN,NN NNS,compound ROOT,2,0
1898,failed,error,0.0,fail,VERB,VBN,ROOT,1,0
2020,caught,error,0.0,catch,VERB,VBN,ROOT,1,0
2128,interrupted,error,0.0,interrupt,VERB,VBN,ROOT,1,0
2198,encountered,error,0.0,encounter,VERB,VBN,ROOT,1,0
2246,failed,error,0.0,fail,VERB,VBN,ROOT,1,0
2354,sampleoccurred,error,0.0,sampleoccurre,VERB,VBN,ROOT,1,0
2361,teststarted,error,0.0,teststarte,VERB,VBN,ROOT,1,0
2363,samplestarted,error,0.0,samplestarte,VERB,VBN,ROOT,1,0
2364,samplestopped,error,0.0,samplestoppe,VERB,VBN,ROOT,1,0
2474,exiting,error,0.0,exit,VERB,VBG,ROOT,1,0
2676,unrecognized,error,0.0,unrecognize,VERB,VBN,ROOT,1,0
7030,completing,info,0.0,complete,VERB,VBG,ROOT,1,0
7032,starting,info,0.0,start,VERB,VBG,ROOT,1,0
7384,skipped,info,0.0,skip,VERB,VBN,ROOT,1,0
7401,started,info,0.0,start,VERB,VBN,ROOT,1,0
7447,expected,info,0.0,expect,VERB,VBN,ROOT,1,0
7604,waiting,info,0.0,wait,VERB,VBG,ROOT,1,0
7605,stopping,info,0.0,stop,VERB,VBG,ROOT,1,0
7640,allocating,info,0.0,allocate,VERB,VBG,ROOT,1,0
7641,creating,info,0.0,create,VERB,VBG,ROOT,1,0
7809,acquired,info,0.0,acquire,VERB,VBN,ROOT,1,0
7814,restart,info,0.0,restart,VERB,VB,ROOT,1,0
7816,finished,info,0.0,finish,VERB,VBN,ROOT,1,0
7831,created,info,0.0,create,VERB,VBN,ROOT,1,0
7836,failed,info,0.0,fail,VERB,VBN,ROOT,1,0
7842,exiting,info,0.0,exit,VERB,VBG,ROOT,1,0
7853,killing,info,0.0,kill,VERB,VBG,ROOT,1,0
7861,scanned,info,0.0,scan,VERB,VBN,ROOT,1,0
7862,verified,info,0.0,verify,VERB,VBN,ROOT,1,0
7887,verifying,info,0.0,verify,VERB,VBG,ROOT,1,0
7894,inserted,info,0.0,insert,VERB,VBN,ROOT,1,0
7926,snapshotted,info,0.0,snapshotte,VERB,VBN,ROOT,1,0
7943,loaded,info,0.0,load,VERB,VBN,ROOT,1,0
7955,checked,info,0.0,check,VERB,VBN,ROOT,1,0
7957,moving,info,0.0,move,VERB,VBG,ROOT,1,0
7980,exiting,info,0.0,exit,VERB,VBG,ROOT,1,0
7994,latched,info,0.0,latch,VERB,VBN,ROOT,1,0
8024,isaborted,info,0.0,isaborte,VERB,VBN,ROOT,1,0
8025,isstopped,info,0.0,isstoppe,VERB,VBN,ROOT,1,0
8027,ignored,info,0.0,ignore,VERB,VBN,ROOT,1,0
8076,deserialized,info,0.0,deserialize,VERB,VBN,ROOT,1,0
8077,serialized,info,0.0,serialize,VERB,VBN,ROOT,1,0
8121,deleted,info,0.0,delete,VERB,VBN,ROOT,1,0
8184,loaded,info,0.0,load,VERB,VBN,ROOT,1,0
8223,replicated,info,0.0,replicate,VERB,VBN,ROOT,1,0
8237,failed,info,0.0,fail,VERB,VBN,ROOT,1,0
8341,killed,info,0.0,kill,VERB,VBN,ROOT,1,0
8343,started,info,0.0,start,VERB,VBN,ROOT,1,0
8409,restarting,info,0.0,restart,VERB,VBG,ROOT,1,0
8422,mangled,info,0.0,mangle,VERB,VBN,ROOT,1,0
8482,sleeping,info,0.0,sleep,VERB,VBG,ROOT,1,0
8486,get,info,0.0,get,VERB,VB,ROOT,1,1
8521,sleeping,info,0.0,sleep,VERB,VBG,ROOT,1,0
8530,putting,info,0.0,put,VERB,VBG,ROOT,1,0
8531,deleting,info,0.0,delete,VERB,VBG,ROOT,1,0
8551,archiving,info,0.0,archive,VERB,VBG,ROOT,1,0
8571,execute,info,0.0,execute,VERB,VB,ROOT,1,0
8589,finished,info,0.0,finish,VERB,VBN,ROOT,1,0
8617,restore,info,0.0,restore,VERB,VB,ROOT,1,0
8626,changed,info,0.0,change,VERB,VBN,ROOT,1,0
8685,replicating,info,0.0,replicate,VERB,VBG,ROOT,1,0
8711,registering,info,0.0,register,VERB,VBG,ROOT,1,0
8783,defining,info,0.0,define,VERB,VBG,ROOT,1,0
8992,destroying,info,0.0,destroy,VERB,VBG,ROOT,1,0
9068,killed,info,0.0,kill,VERB,VBN,ROOT,1,0
9069,removed,info,0.0,remove,VERB,VBN,ROOT,1,0
9724,adding,info,0.0,add,VERB,VBG,ROOT,1,0
9863,create,info,0.0,create,VERB,VB,ROOT,1,0
9864,delete,info,0.0,delete,VERB,VB,ROOT,1,0
10518,stopped,info,0.0,stop,VERB,VBN,ROOT,1,0
10901,executing,info,0.0,execute,VERB,VBG,ROOT,1,0
11059,extracted,info,0.0,extract,VERB,VBN,ROOT,1,0
1597,rradmin internal error,error,0.0,rradmin internal error,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,0
1979,unexpected throwable object,error,0.0,unexpected throwable object,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,0
3028,exception final future,error,0.0,exception final future,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,0
8123,undeploying meta region,info,0.0,undeploying meta region,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,0
8127,single empty edge,info,0.0,single empty edge,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,1
8345,current open regions,info,0.0,current open region,ADJ ADJ NOUN,JJ JJ NNS,amod amod ROOT,3,0
8367,mock balanced cluster,info,0.0,mock balanced cluster,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,0
10924,first other processor,info,0.0,first other processor,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,2
10925,second other processor,info,0.0,second other processor,ADJ ADJ NOUN,JJ JJ NN,amod amod ROOT,3,1
7370,created table instance for,info,0.0,create table instance for,VERB NOUN NOUN ADP,VBN NN NN IN,amod compound ROOT prep,4,1
8781,trying httpclient parameters from,info,0.0,try httpclient parameter from,VERB NOUN NOUN ADP,VBG NN NNS IN,ROOT compound dobj prep,4,1
8782,reading httpclient parameters from,info,0.0,read httpclient parameter from,VERB NOUN NOUN ADP,VBG NN NNS IN,ROOT compound dobj prep,4,1
10131,deploying kafka cluster without,info,0.0,deploy kafka cluster without,VERB NOUN NOUN ADP,VBG NN NN IN,ROOT compound dobj prep,4,1
10132,deploying kafka cluster without,info,0.0,deploy kafka cluster without,VERB NOUN NOUN ADP,VBG NN NN IN,ROOT compound dobj prep,4,1
10968,registered signal handlers for,info,0.0,register signal handler for,VERB NOUN NOUN ADP,VBN NN NNS IN,amod compound ROOT prep,4,1
1673,unknown endpoint,error,1.0,unknown endpoint,ADJ NOUN,JJ NN,amod ROOT,2,0
1825,unexpected error,error,1.0,unexpected error,ADJ NOUN,JJ NN,amod ROOT,2,0
1826,unexpected exception,error,1.0,unexpected exception,ADJ NOUN,JJ NN,amod ROOT,2,0
1925,unexpected error,error,1.0,unexpected error,ADJ NOUN,JJ NN,amod ROOT,2,0
1972,such algorithm,error,1.0,such algorithm,ADJ NOUN,JJ NN,amod ROOT,2,1
2037,unable parse,error,1.0,unable parse,ADJ NOUN,JJ NN,amod ROOT,2,0
2130,uncaught exception,error,1.0,uncaught exception,ADJ NOUN,JJ NN,amod ROOT,2,0
2188,last row,error,1.0,last row,ADJ NOUN,JJ NN,amod ROOT,2,1
2218,invalid charset,error,1.0,invalid charset,ADJ NOUN,JJ NN,amod ROOT,2,0
2297,internal error,error,1.0,internal error,ADJ NOUN,JJ NN,amod ROOT,2,0
2627,unhandled exception,error,1.0,unhandled exception,ADJ NOUN,JJ NN,amod ROOT,2,0
2760,unrecognized message,error,1.0,unrecognized message,ADJ NOUN,JJ NN,amod ROOT,2,0
7374,current scan,info,1.0,current scan,ADJ NOUN,JJ NN,amod ROOT,2,0
7528,deleting namespace,info,1.0,deleting namespace,ADJ NOUN,JJ NN,amod ROOT,2,0
7530,disabled table,info,1.0,disabled table,ADJ NOUN,JJ NN,amod ROOT,2,0
7734,dead servers,info,1.0,dead server,ADJ NOUN,JJ NNS,amod ROOT,2,0
7735,possible location,info,1.0,possible location,ADJ NOUN,JJ NN,amod ROOT,2,0
7835,actual count,info,1.0,actual count,ADJ NOUN,JJ NN,amod ROOT,2,0
7913,minor compacting,info,1.0,minor compacting,ADJ NOUN,JJ NN,amod ROOT,2,0
7914,major compacting,info,1.0,major compacting,ADJ NOUN,JJ NN,amod ROOT,2,0
7964,first top,info,1.0,first top,ADJ NOUN,JJ NN,amod ROOT,2,2
7965,last top,info,1.0,last top,ADJ NOUN,JJ NN,amod ROOT,2,2
7966,first bottom,info,1.0,first bottom,ADJ NOUN,JJ NN,amod ROOT,2,2
7967,last bottom,info,1.0,last bottom,ADJ NOUN,JJ NN,amod ROOT,2,2
8037,flush result,info,1.0,flush result,ADJ NOUN,JJ NN,amod ROOT,2,0
8047,close result,info,1.0,close result,ADJ NOUN,JJ NN,amod ROOT,2,0
8100,first permissions,info,1.0,first permission,ADJ NOUN,JJ NNS,amod ROOT,2,1
8101,second permissions,info,1.0,second permission,ADJ NOUN,JJ NNS,amod ROOT,2,0
8118,undeploying region,info,1.0,undeploying region,ADJ NOUN,JJ NN,amod ROOT,2,0
8126,single edge,info,1.0,single edge,ADJ NOUN,JJ NN,amod ROOT,2,0
8299,active master,info,1.0,active master,ADJ NOUN,JJ NN,amod ROOT,2,0
8351,old root,info,1.0,old root,ADJ NOUN,JJ NN,amod ROOT,2,0
8352,old table,info,1.0,old table,ADJ NOUN,JJ NN,amod ROOT,2,0
8353,old store,info,1.0,old store,ADJ NOUN,JJ NN,amod ROOT,2,0
8354,old archive,info,1.0,old archive,ADJ NOUN,JJ NN,amod ROOT,2,0
8355,mock cluster,info,1.0,mock cluster,ADJ NOUN,JJ NN,compound ROOT,2,0
8356,mock balance,info,1.0,mock balance,ADJ NOUN,JJ NN,amod ROOT,2,0
8512,replica region,info,1.0,replica region,ADJ NOUN,JJ NN,amod ROOT,2,0
8520,initial regions,info,1.0,initial region,ADJ NOUN,JJ NNS,amod ROOT,2,0
8534,walsplit path,info,1.0,walsplit path,ADJ NOUN,JJ NN,amod ROOT,2,0
8535,split file,info,1.0,split file,ADJ NOUN,JJ NN,amod ROOT,2,0
8555,periodic execute,info,1.0,periodic execute,ADJ NOUN,JJ NN,amod ROOT,2,0
8592,active wals,info,1.0,active wal,ADJ NOUN,JJ NNS,amod ROOT,2,0
8604,incorrect format,info,1.0,incorrect format,ADJ NOUN,JJ NN,amod ROOT,2,0
8625,backup image,info,1.0,backup image,ADJ NOUN,JJ NN,amod ROOT,2,0
8637,backup set,info,1.0,backup set,ADJ NOUN,JJ NN,amod ROOT,2,0
8657,remote rootdir,info,1.0,remote rootdir,ADJ NOUN,JJ NN,amod ROOT,2,0
8678,finished backup,info,1.0,finished backup,ADJ NOUN,JJ NN,amod ROOT,2,0
8772,total splits,info,1.0,total split,ADJ NOUN,JJ NNS,amod ROOT,2,0
9662,mesos info,info,1.0,mesos info,ADJ NOUN,JJ NN,amod ROOT,2,0
10034,stderr start,info,1.0,stderr start,ADJ NOUN,JJ NN,amod ROOT,2,0
10035,stderr end,info,1.0,stderr end,ADJ NOUN,JJR NN,amod ROOT,2,0
10878,console_consumer properties,info,1.0,console_consumer property,ADJ NOUN,JJ NNS,amod ROOT,1,0
10896,verifiable_consumer properties,info,1.0,verifiable_consumer property,ADJ NOUN,JJ NNS,amod ROOT,1,0
10912,minikdc properties,info,1.0,minikdc property,ADJ NOUN,JJ NNS,amod ROOT,2,0
1703,failed abort transaction log *,error,0.0,fail abort transaction log *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
1708,failed sync directory descriptor *,error,0.0,fail sync directory descriptor *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
1781,failed build index segment *,error,0.0,fail build index segment *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
1811,failed delete hint file *,error,0.0,fail delete hint file *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
2780,failed elasticsearch item request *,error,0.0,fail elasticsearch item request *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
2996,failed flush cache store *,error,0.0,fail flush cache store *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
7248,proposing finalization repair session *,info,0.0,propose finalization repair session *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
7250,committing finalization repair session *,info,0.0,commit finalization repair session *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
7394,using archive mob area *,info,0.0,use archive mob area *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN .,ROOT compound compound dobj punct,4,1
7502,using chaos monkey factory *,info,0.0,use chaos monkey factory *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,1
8212,got table group info *,info,0.0,got table group info *,VERB NOUN NOUN NOUN PUNCT,VBP NN NN NN NFP,ROOT compound compound dobj punct,4,0
8800,creating daemon socket port *,info,0.0,create daemon socket port *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
8823,using platform default charset *,info,0.0,use platform default charset *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT nmod amod dobj punct,4,1
8871,setting root log level *,info,0.0,set root log level *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
8899,setting https slowprotocol cps *,info,0.0,set https slowprotocol cp *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NNS .,ROOT punct punct dobj punct,4,0
8938,using saveservice properties version *,info,0.0,use saveservice property version *,VERB NOUN NOUN NOUN PUNCT,VBG NN NNS NN NFP,ROOT compound compound dobj punct,4,1
8981,applying font scale factor *,info,0.0,apply font scale factor *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN .,amod compound compound ROOT punct,4,0
9072,setting prometheus scrape targets *,info,0.0,set prometheus scrape target *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NNS NFP,ROOT intj dep dobj punct,4,0
9076,using session environment file *,info,0.0,use session environment file *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,1
9420,removed file cache directory *,info,0.0,remove file cache directory *,VERB NOUN NOUN NOUN PUNCT,VBN NN NN NN NFP,amod compound compound ROOT punct,4,0
9744,setting hive conf dir *,info,0.0,set hive conf dir *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
10095,getting pods prefix name *,info,0.0,get pod prefix name *,VERB NOUN NOUN NOUN PUNCT,VBG NNS NN NN NFP,ROOT compound compound dobj punct,4,1
10101,verifying labels pod type *,info,0.0,verify label pod type *,VERB NOUN NOUN NOUN PUNCT,VBG NNS NN NN NFP,ROOT compound compound dobj punct,4,0
10187,scaling subresource task max *,info,0.0,scale subresource task max *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT amod dobj dep punct,4,0
10427,creating kafka source cluster *,info,0.0,create kafka source cluster *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN .,ROOT compound compound dobj punct,4,0
10428,creating kafka target cluster *,info,0.0,create kafka target cluster *,VERB NOUN NOUN NOUN PUNCT,VBG NN NN NN NFP,ROOT compound compound dobj punct,4,0
2035,unexpected exception encountered,error,0.0,unexpected exception encounter,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
2067,invalid rsgroup specified,error,0.0,invalid rsgroup specify,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
2094,unknown level specified,error,0.0,unknown level specify,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
2225,unexpected exception continuing,error,0.0,unexpected exception continue,ADJ NOUN VERB,JJ NN VBG,amod nsubj ROOT,3,0
8273,async snapshot completed,info,0.0,async snapshot complete,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
8632,manifest file stored,info,0.0,manifest file store,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
11028,downstream actor terminated,info,0.0,downstream actor terminate,ADJ NOUN VERB,JJ NN VBN,amod nsubj ROOT,3,0
1592,errback,error,1.0,errback,PROPN,NNP,ROOT,1,0
2040,subproc,error,1.0,subproc,PROPN,NNP,ROOT,1,0
2172,cleanmobandarchive,error,1.0,cleanmobandarchive,PROPN,NNP,ROOT,1,0
2730,onfatalerror,error,1.0,onfatalerror,PROPN,NNP,ROOT,1,0
6992,dockerfile,info,1.0,dockerfile,PROPN,NNP,ROOT,1,0
7377,lastsuccessfulrow,info,1.0,lastsuccessfulrow,PROPN,NNP,ROOT,1,0
7466,lowkey,info,1.0,lowkey,PROPN,NNP,ROOT,1,0
7615,splitlogworker,info,1.0,splitlogworker,PROPN,NNP,ROOT,1,0
7693,hfile,info,1.0,hfile,PROPN,NNP,ROOT,1,0
7819,testdir,info,1.0,testdir,PROPN,NNP,ROOT,1,0
7921,testracefortask,info,1.0,testracefortask,PROPN,NNP,ROOT,1,0
7922,testpreempttask,info,1.0,testpreempttask,PROPN,NNP,ROOT,1,0
7924,testrescan,info,1.0,testrescan,PROPN,NNP,ROOT,1,0
7963,midkey,info,1.0,midkey,PROPN,NNP,ROOT,1,0
8055,vmname,info,1.0,vmname,PROPN,NNP,ROOT,1,0
8056,vmversion,info,1.0,vmversion,PROPN,NNP,ROOT,1,0
8072,disabledblockcache,info,1.0,disabledblockcache,PROPN,NNP,ROOT,1,0
8073,enabledblockcache,info,1.0,enabledblockcache,PROPN,NNP,ROOT,1,0
8135,backwards,info,1.0,backwards,PROPN,NNP,ROOT,1,0
8210,testnamespaceconstraint,info,1.0,testnamespaceconstraint,PROPN,NNP,ROOT,1,0
8236,testsimpleputdelete,info,1.0,testsimpleputdelete,PROPN,NNP,ROOT,1,0
8249,testsmallbatch,info,1.0,testsmallbatch,PROPN,NNP,ROOT,1,0
8250,testaddandremoveclusters,info,1.0,testaddandremoveclusters,PROPN,NNP,ROOT,1,0
8254,testverifylistreplicatedtable,info,1.0,testverifylistreplicatedtable,PROPN,NNP,ROOT,1,0
8257,setbatchcount,info,1.0,setbatchcount,PROPN,NNP,ROOT,1,0
8428,test3686a,info,1.0,test3686a,PROPN,NNP,ROOT,0,0
8487,exp,info,1.0,exp,PROPN,NNP,ROOT,1,0
8506,regiona,info,1.0,regiona,PROPN,NNP,ROOT,1,0
8522,timedout,info,1.0,timedout,PROPN,NNP,ROOT,1,0
8538,servernameforfirstregion,info,1.0,servernameforfirstregion,PROPN,NNP,ROOT,1,0
8539,servername,info,1.0,servername,PROPN,NNP,ROOT,1,0
8540,readtime,info,1.0,readtime,PROPN,NNP,ROOT,1,0
8579,procid,info,1.0,procid,PROPN,NNP,ROOT,1,0
8656,rootdir,info,1.0,rootdir,PROPN,NNP,ROOT,1,0
2777,received unrecognized event *,error,0.0,receive unrecognized event *,VERB ADJ NOUN PUNCT,VBN JJ NN NFP,ROOT amod dobj punct,3,0
7023,using custom serializer *,info,0.0,use custom serializer *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,3,1
7181,create new keyspace *,info,0.0,create new keyspace *,VERB ADJ NOUN PUNCT,VB JJ NN NFP,ROOT amod dobj punct,3,0
7182,create new table *,info,0.0,create new table *,VERB ADJ NOUN PUNCT,VB JJ NN NFP,ROOT amod dobj punct,3,0
7190,loading new jar *,info,0.0,load new jar *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,3,0
7316,loading legacy version *,info,0.0,load legacy version *,VERB ADJ NOUN PUNCT,VBG JJ NN .,ROOT amod dobj punct,3,0
7326,testing primary key *,info,0.0,test primary key *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,3,0
8808,using other encoding *,info,0.0,use other encoding *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,3,2
8956,set new base *,info,0.0,set new base *,VERB ADJ NOUN PUNCT,VB JJ NN NFP,ROOT amod dobj punct,3,0
9453,enabled external resources *,info,0.0,enable external resource *,VERB ADJ NOUN PUNCT,VBN JJ NNS NFP,amod amod ROOT punct,3,0
9676,generated new transactionalids *,info,0.0,generate new transactionalid *,VERB ADJ NOUN PUNCT,VBN JJ NNS NFP,amod amod ROOT punct,3,0
9766,adding split reader *,info,0.0,add split reader *,VERB ADJ NOUN PUNCT,VBG JJ NN .,nmod amod ROOT punct,3,0
10229,checking stateful set *,info,0.0,check stateful set *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,3,0
10522,creating 2nd replica *,info,0.0,create 2nd replica *,VERB ADJ NOUN PUNCT,VBG JJ NN NFP,ROOT amod dobj punct,2,0
1835,problem connecting zookeper during task setup,error,0.0,problem connecting zookeper during task setup,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT acl dobj ROOT compound pobj,6,1
2383,failure setting file server base dir,error,0.0,failure setting file server base dir,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT acl compound compound compound appos,6,0
2724,error during process cleanup shutdown hook,error,0.0,error during process cleanup shutdown hook,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT prep compound compound compound appos,6,1
3048,error during processing terminating consumer process,error,0.0,error during processing terminating consumer process,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT prep dep compound compound appos,6,1
6998,ror ssl http using ssl provider,info,0.0,ror ssl http using ssl provider,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,compound compound compound compound compound ROOT,6,1
7262,error during compression frame body chunk,info,0.0,error during compression frame body chunk,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT prep compound appos compound appos,6,1
7263,error during decompression frame body chunk,info,0.0,error during decompression frame body chunk,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,ROOT prep compound compound compound appos,6,1
8770,success retrieving storage cluster version xml,info,0.0,success retrieving storage cluster version xml,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NNS,compound compound compound compound compound ROOT,6,0
8771,success retrieving storage cluster version json,info,0.0,success retrieving storage cluster version json,NOUN NOUN NOUN NOUN NOUN NOUN,NN NN NN NN NN NN,compound compound compound compound compound ROOT,6,0
1957,close wal,error,0.0,close wal,VERB PROPN,VB NNP,ROOT dep,2,0
7565,starting minichaosmonkey,info,0.0,start minichaosmonkey,VERB PROPN,VBG NNP,ROOT dobj,2,0
7566,stopping minichaosmonkey,info,0.0,stop minichaosmonkey,VERB PROPN,VBG NNP,ROOT dobj,2,0
7811,stopping hmaster,info,0.0,stop hmaster,VERB PROPN,VBG NNP,ROOT dobj,2,0
8687,did george,info,0.0,do george,VERB PROPN,VBD NNP,ROOT nsubj,2,1
9070,unpacking prometheus,info,0.0,unpack prometheus,VERB PROPN,VBG NNP,ROOT dobj,2,0
9171,finished perjobyarncluster,info,0.0,finish perjobyarncluster,VERB PROPN,VBN NNP,amod ROOT,2,0
9174,finished testnonexistingqueuewarnmessage,info,0.0,finish testnonexistingqueuewarnmessage,VERB PROPN,VBN NNP,ROOT dobj,2,0
9178,finished testdetachedperjobyarncluster,info,0.0,finish testdetachedperjobyarncluster,VERB PROPN,VBN NNP,amod ROOT,2,0
9195,finished testdetachedmode,info,0.0,finish testdetachedmode,VERB PROPN,VBN NNP,amod ROOT,2,0
9200,starting testfullalloc,info,0.0,start testfullalloc,VERB PROPN,VBG NNP,ROOT dobj,2,0
9201,finished testfullalloc,info,0.0,finish testfullalloc,VERB PROPN,VBN NNP,amod ROOT,2,0
9260,suspending slotpool,info,0.0,suspend slotpool,VERB PROPN,VBG NNP,amod ROOT,2,0
9637,loading fallbackyarnsessioncli,info,0.0,load fallbackyarnsessioncli,VERB PROPN,VBG NNP,ROOT dobj,2,0
10650,stopping kafkaoffsetbackingstore,info,0.0,stop kafkaoffsetbackingstore,VERB PROPN,VBG NNP,ROOT dobj,2,0
2032,error moving region *,error,0.0,error moving region *,NOUN NOUN NOUN PUNCT,NN NN NN NFP,compound compound ROOT punct,3,0
